year,issuer_company,ticker_issuer,prop_nr,proposal,cusip,proposals_count,prop_from,count_sharehold_propo,against_mgmt,count_against_mgmt,sector,marketcap,performance_PE,performance_priceCh12m,perc_against_mgmt,environ_prop
2017,JOHNSON & JOHNSON,JNJ,6,Require Independent Board Chairman,478160104,14,SH,1,FOR MGMT,0,Pharmaceuticals,390040.06,255.55x,3.87%,0.0,0
2017,JOHNSON & JOHNSON,JNJ,1c,Elect Director Ian E. L. Davis,478160104,14,MGMT,1,FOR MGMT,0,Pharmaceuticals,390040.06,255.55x,3.87%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,2b,Authorize Board to Fix Remuneration of,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,3,Authorize Market Purchases of Company,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1a,Elect Director David P. Abney,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,4,Determine Price Range for Reissuance,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,5,Advisory Vote to Ratify Named,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,6,Advisory Vote on Say on Pay Frequency,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,7,Amend Omnibus Stock Plan,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,8,Approve the Directors' Authority to,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,9,Approve the Disapplication of,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1c,Elect Director Michael E. Daniels,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1b,Elect Director Natalie A. Black,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1e,Elect Director Jeffrey A. Joerres,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1d,Elect Director Brian Duperreault,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,2a,Ratify PricewaterhouseCoopers LLP as,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1j,Elect Director Mark Vergnano,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1k,Elect Director R. David Yost,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1h,Elect Director Juan Pablo del Valle,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1g,Elect Director George R. Oliver,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1f,Elect Director Alex A. Molinaroli,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,1i,Elect Director Jurgen Tinggren,G51502105,20,MGMT,0,FOR MGMT,0,Construction and Engineering,30179.77,14.08x,-12.58%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1a,Elect Director Linda B. Bammann,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1g,Elect Director James Dimon,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1b,Elect Director James A. Bell,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1c,Elect Director Crandall C. Bowles,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1d,Elect Director Stephen B. Burke,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1e,Elect Director Todd A. Combs,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1f,Elect Director James S. Crown,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1h,Elect Director Timothy P. Flynn,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,2,Advisory Vote to Ratify Named,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1j,Elect Director Michael A. Neal,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1l,Elect Director William C. Weldon,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,3,Ratify PricewaterhouseCoopers LLP as,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,4,Advisory Vote on Say on Pay Frequency,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,5,Require Independent Board Chairman,46625H100,21,SH,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,6,Prohibit Accelerated Vesting of Awards,46625H100,21,SH,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,7,Clawback Amendment,46625H100,21,SH,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,9,Provide Vote Counting to Exclude,46625H100,21,SH,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,10,Reduce Ownership Threshold for,46625H100,21,SH,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1i,"Elect Director Laban P. Jackson, Jr.",46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,8,Report on Gender Pay Gap,46625H100,21,SH,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,JPMORGAN CHASE & CO.,JPM,1k,Elect Director Lee R. Raymond,46625H100,21,MGMT,6,FOR MGMT,0,Financial Services,343432.82,12.82x,-1.27%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,3,Amend Omnibus Stock Plan,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,5,Eliminate Supermajority Vote,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,6,Advisory Vote to Ratify Named,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,8,Report on Annual Disclosure of EEO-1,48203R104,15,SH,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1i,Election Director William R. Stensrud,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1h,Election Director Rami Rahim,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1g,Election Director Rahul Merchant,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,4,Amend Qualified Employee Stock,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1f,Election Director Scott Kriens,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1e,Election Director Mercedes Johnson,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1d,Election Director James Dolce,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1c,Election Director Kevin DeNuccio,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1b,Election Director Gary Daichendt,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,1a,Elect Director Robert M. Calderoni,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,"JUNIPER NETWORKS, INC.",JNPR,2,Ratify Ernst & Young LLP as Auditors,48203R104,15,MGMT,1,FOR MGMT,0,Communications,9546.97,44.49x,-2.67%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,6,Amend Proxy Access Right,485170302,12,SH,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,1,Elect Director Lu M. Cordova,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,2,Elect Director Robert J. Druten,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,3,Elect Director Terrence P. Dunn,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,4,"Elect Director Antonio O. Garza, Jr.",485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,5,Elect Director David Garza-Santos,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,6,Elect Director Thomas A. McDonnell,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,8,Elect Director Rodney E. Slater,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,2,Ratify KPMG LLP as Auditors,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,7,Elect Director Patrick J. Ottensmeyer,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,4,Advisory Vote to Ratify Named,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KANSAS CITY SOUTHERN,KSU,3,Approve Omnibus Stock Plan,485170302,12,MGMT,1,FOR MGMT,0,Industrial,9988.72,9.90x,-11.98%,0.0,0
2017,KELLOGG COMPANY,K,3,Elect Director Richard Dreiling,487836108,8,MGMT,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KELLOGG COMPANY,K,2,Elect Director Stephanie Burns,487836108,8,MGMT,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KELLOGG COMPANY,K,4,Elect Director La June Montgomery,487836108,8,MGMT,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KELLOGG COMPANY,K,2,Advisory Vote to Ratify Named,487836108,8,MGMT,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KELLOGG COMPANY,K,1,Elect Director John Bryant,487836108,8,MGMT,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KELLOGG COMPANY,K,5,Approve Omnibus Stock Plan,487836108,8,MGMT,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KELLOGG COMPANY,K,6,Amend Proxy Access Right,487836108,8,SH,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KELLOGG COMPANY,K,4,Ratify PricewaterhouseCoopers LLP as,487836108,8,MGMT,1,FOR MGMT,0,Food and drinks,21112.77,11.45x,-9.56%,0.0,0
2017,KEYCORP,KEY,7,Elect Director Elizabeth R. Gile,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,2,Elect Director Bruce D. Broussard,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,3,Elect Director Charles P. Cooley,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1,Elect Director Austin A. Adams,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,4,Elect Director Gary M. Crosby,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,5,Elect Director Alexander M. Cutler,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,6,Elect Director H. James Dallas,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1.11,Elect Director Richard J. Hipple,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,2,Ratify Ernst & Young LLP as Auditors,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1.13,Elect Director Beth E. Mooney,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,3,Advisory Vote to Ratify Named,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1.16,Elect Director David K. Wilson,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1.15,Elect Director Barbara R. Snyder,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1.14,Elect Director Demos Parneros,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,8,Elect Director Ruth Ann M. Gillis,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1.12,Elect Director Kristen L. Manos,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,9,"Elect Director William G. Gisel, Jr.",493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,1.10,Elect Director Carlton L. Highsmith,493267108,19,MGMT,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,KEYCORP,KEY,5,Require Independent Board Chairman,493267108,19,SH,1,FOR MGMT,0,Financial Services,17307.69,11.73x,-15.25%,0.0,0
2017,"KEYSIGHT TECHNOLOGIES, INC.",KEYS,3,Advisory Vote to Ratify Named,49338L103,4,MGMT,0,FOR MGMT,0,Hardware Technology,10998.28,68.23x,37.36%,0.0,0
2017,"KEYSIGHT TECHNOLOGIES, INC.",KEYS,2,Ratify PricewaterhouseCoopers LLP as,49338L103,4,MGMT,0,FOR MGMT,0,Hardware Technology,10998.28,68.23x,37.36%,0.0,0
2017,"KEYSIGHT TECHNOLOGIES, INC.",KEYS,1,Elect Director Paul N. Clark,49338L103,4,MGMT,0,FOR MGMT,0,Hardware Technology,10998.28,68.23x,37.36%,0.0,0
2017,"KEYSIGHT TECHNOLOGIES, INC.",KEYS,2,Elect Director Richard Hamada,49338L103,4,MGMT,0,FOR MGMT,0,Hardware Technology,10998.28,68.23x,37.36%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,3,Elect Director Robert W. Decherd,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,6,Elect Director Michael D. Hsu,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,4,Elect Director Thomas J. Falk,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,2,Elect Director Abelardo E. Bru,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,1,Elect Director John F. Bergstrom,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,3,Advisory Vote to Ratify Named,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,2,Ratify Deloitte & Touche LLP as,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,1.12,Elect Director Marc J. Shapiro,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,1.11,Elect Director Ian C. Read,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,1.13,Elect Director Michael D. White,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,5,Elect Director Fabian T. Garcia,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,9,Elect Director Nancy J. Karch,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,8,Elect Director James M. Jenness,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,1.10,Elect Director Christa S. Quarles,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMBERLY-CLARK CORPORATION,KMB,7,Elect Director Mae C. Jemison,494368103,15,MGMT,0,FOR MGMT,0,Household Products,39305.15,24.69x,-5.23%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1e,Elect Director Joe Grills,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,4,Ratify PricewaterhouseCoopers LLP as,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,2,Advisory Vote to Ratify Named,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1b,Elect Director Philip E. Coviello,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1i,Elect Director Richard B. Saltzman,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1h,Elect Director Mary Hogan Preusse,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1g,Elect Director Colombe M. Nicholas,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1f,Elect Director Frank Lourenso,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1a,Elect Director Milton Cooper,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1c,Elect Director Richard G. Dooley,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,KIMCO REALTY CORPORATION,KIM,1d,Elect Director Conor C. Flynn,49446R109,11,MGMT,0,FOR MGMT,0,Real Estate,7134.15,16.55x,-6.77%,0.0,0
2017,"KINDER MORGAN, INC.",KMI,1,Elect Director Richard D. Kinder,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,6,Report on Capital Expenditure Strategy,49456B101,21,SH,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,5,Report on Annual Sustainability,49456B101,21,SH,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,1
2017,"KINDER MORGAN, INC.",KMI,4,Report on Methane Emissions,49456B101,21,SH,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,1
2017,"KINDER MORGAN, INC.",KMI,3,Adopt Proxy Access Right,49456B101,21,SH,4,AGAINST MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,2,Ratify PricewaterhouseCoopers LLP as,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,1.16,Elect Director Perry M. Waughtal,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,1.15,Elect Director Robert F. Vagt,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,3,Elect Director Kimberly A. Dang,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,1.14,Elect Director Joel V. Staff,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,1.12,Elect Director C. Park Shaper,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,1.11,Elect Director Fayez Sarofim,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,1.10,Elect Director Arthur C. Reichstetter,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,9,Elect Director Michael C. Morgan,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,8,Elect Director Deborah A. Macdonald,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,7,"Elect Director Ronald L. Kuehn, Jr.",49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,6,Elect Director Gary L. Hultquist,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,5,"Elect Director Anthony W. Hall, Jr.",49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,4,Elect Director Ted A. Gardner,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,1.13,Elect Director William A. Smith,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
2017,"KINDER MORGAN, INC.",KMI,2,Elect Director Steven J. Kean,49456B101,21,MGMT,4,FOR MGMT,1,Oil and Gas,36084.75,NM,-5.82%,4.761904761904762,0
